lineID,Experiment,comparisonType,Familiarity,NAME,Image1,Image2,comparisonImageNumber,Similarity,SimilarityAsymmetry,RawSimilarity_Proto/Ave First,RawSimilarity_ID First,Typicality,Exp3_Similarity,Exp3_SimilarityAsymmetry,Exp3_Similarity_Prototype First,Exp3_Similarity_Exemplar First,"avgSimilarity(Exp1,2,3)",VGG16_Img,VGG16_Conv1,VGG16_Conv2,VGG16_Conv3,VGG16_Conv4,VGG16_Conv5,VGG16_fc6,VGG16_fc7,VGG16_fc8,GIST
402,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe2.jpg,2,5.8375,0.407407407,5.6,6.075,7.136363636,7.038461538,0.384615385,6.846153846,7.230769231,6.437980769,0.74181585,0.768481734,0.671787574,0.593347086,0.675355491,0.686292831,0.695911069,0.690955904,0.122540209,0.727566153
403,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe3.jpg,3,5.611111111,-0.222222222,5.733333333,5.488888889,7.37037037,6.076923077,-0.153846154,6.153846154,6,5.844017094,0.606080982,0.629826719,0.545693704,0.497626562,0.554631128,0.664268148,0.656862274,0.588931817,0.011683646,0.721154136
404,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe4.jpg,4,5.627906977,-0.037037037,5.581395349,5.674418605,7.142857143,6.038461538,-1,6.538461538,5.538461538,5.833184258,0.439304973,0.468637272,0.349091842,0.255680672,0.215667779,0.471618336,0.671695251,0.605454683,0.336202296,0.631589565
405,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe5.jpg,5,6.102564103,0.074074074,6.153846154,6.051282051,6.333333333,5.928571429,-0.142857143,6,5.857142857,6.015567766,0.503151029,0.530875114,0.440494797,0.455109487,0.535689776,0.595215673,0.483696836,0.471109341,0.145425506,0.778211306
406,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe6.jpg,6,4.29787234,-0.259259259,4.361702128,4.234042553,5,5.083333333,0,5.083333333,5.083333333,4.690602837,0.504223604,0.531305184,0.406206615,0.335578428,0.30928629,0.401702494,0.421149054,0.344774549,0.017718285,0.47532181
407,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe7.jpg,7,6.156862745,0.444444444,5.882352941,6.431372549,4.772727273,6,0.153846154,5.923076923,6.076923077,6.078431373,0.805177034,0.819022225,0.776862932,0.760987928,0.82202144,0.811991396,0.649400298,0.630518605,0.549294168,0.873255363
408,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe8.jpg,8,5.75,-0.185185185,5.857142857,5.642857143,7.181818182,6.714285714,0.142857143,6.642857143,6.785714286,6.232142857,0.6241458,0.640422221,0.549280093,0.494983778,0.57311947,0.676618689,0.554000957,0.5193957,0.062417606,0.83714615
409,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe9.jpg,9,6.254901961,0.111111111,6.254901961,6.254901961,7.857142857,7.125,0.083333333,7.083333333,7.166666667,6.68995098,0.604167666,0.625360598,0.595309214,0.558580896,0.550410428,0.711921486,0.774511209,0.793473778,0.536794691,0.781532939
410,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe10.jpg,10,6.41509434,-0.481481481,6.58490566,6.245283019,7.842105263,7.681818182,-0.272727273,7.818181818,7.545454545,7.048456261,0.659092821,0.666385677,0.666818829,0.653419721,0.719739185,0.719437946,0.768082377,0.746888597,0.153477924,0.815164992
411,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe11.jpg,11,4.601851852,0.962962963,4.185185185,5.018518519,5.590909091,5.2,0.2,5.1,5.3,4.900925926,0.546532014,0.571317679,0.459453997,0.360397186,0.41511981,0.410708118,0.388048919,0.309432629,0.040063938,0.692415829
412,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe12.jpg,12,5.686046512,0.222222222,5.558139535,5.813953488,7.130434783,7,-0.166666667,7.083333333,6.916666667,6.343023256,0.758562438,0.769161902,0.746223492,0.697882282,0.735105803,0.703666474,0.758894264,0.776523288,0.61922455,0.706903524
413,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe13.jpg,13,5.311320755,0.407407407,5.301886792,5.320754717,7.173913043,5.95,0.5,5.7,6.2,5.630660377,0.079448919,0.174952471,0.135011546,0.225003965,0.113539921,0.247517809,0.402533514,0.372730939,0.138404062,0.251347707
414,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe14.jpg,14,5.62,-0.259259259,5.68,5.56,6.916666667,6.294117647,0.117647059,6.235294118,6.352941176,5.957058824,0.714813687,0.726756693,0.706867494,0.703682806,0.70912019,0.673742626,0.657598311,0.620268816,0.395681973,0.713892366
415,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe15.jpg,15,5.377777778,-0.074074074,5.288888889,5.466666667,6.833333333,6.727272727,-0.909090909,7.181818182,6.272727273,6.052525253,0.686943037,0.696584555,0.604780131,0.457472017,0.533528429,0.567980894,0.676754647,0.617478098,0.171061257,0.745251128
416,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe16.jpg,16,4.444444444,0.518518519,4.277777778,4.611111111,5.071428571,4.615384615,0.461538462,4.384615385,4.846153846,4.52991453,0.263003356,0.319847104,0.25562114,0.270288554,0.267189907,0.323116351,0.310727797,0.255776175,0.020013079,0.764686863
417,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe17.jpg,17,5.476190476,0.148148148,5.365079365,5.587301587,7.363636364,6.192307692,0.076923077,6.153846154,6.230769231,5.834249084,0.62632006,0.641335054,0.634476168,0.614254664,0.657172431,0.686670265,0.688747228,0.589832611,0.035041143,0.878518245
418,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe18.jpg,18,4.352459016,0.148148148,4.37704918,4.327868852,5.793103448,5.714285714,-0.857142857,6.142857143,5.285714286,5.033372365,0.307912328,0.342461756,0.345818212,0.430487381,0.458431857,0.46292893,0.412667996,0.344395858,0.014986602,0.739412139
419,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe19.jpg,19,5.808333333,0.444444444,5.65,5.966666667,6.043478261,6.363636364,0,6.363636364,6.363636364,6.085984848,0.648726402,0.664819808,0.645327457,0.59432849,0.662698906,0.668541348,0.610031503,0.526981591,0.064166649,0.887085794
420,2,withinVar,Familiar,Russell Crowe,russell_crowe_average.jpg,russell_crowe20.jpg,20,5.163461538,0.074074074,5.230769231,5.096153846,6.523809524,6.038461538,-1.153846154,6.615384615,5.461538462,5.600961538,0.46913068,0.518338071,0.397231878,0.346093619,0.368349417,0.514219382,0.543853012,0.499595743,0.131310744,0.758074522
421,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow1.jpg,1,4.722222222,-0.074074074,4.755555556,4.688888889,6.571428571,4.375,0.833333333,3.958333333,4.791666667,4.548611111,0.373551864,0.431159451,0.366177797,0.375327028,0.419292421,0.530467613,0.460533198,0.435968559,0.024045505,0.600386052
422,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow2.jpg,2,3.4625,0.740740741,3.1,3.825,2.727272727,4.115384615,0.384615385,3.923076923,4.307692308,3.788942308,0.207730781,0.260305555,0.225180006,0.329187046,0.438529879,0.415992962,0.312463194,0.241095852,0.042493545,0.739324228
423,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow3.jpg,3,4.577777778,0.592592593,4.377777778,4.777777778,4.851851852,6.038461538,0.538461538,5.769230769,6.307692308,5.308119658,0.403010366,0.447325413,0.355602219,0.361960786,0.446945404,0.442030267,0.230455196,0.190742775,0.035332695,0.654924076
424,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow4.jpg,4,4.930232558,-0.888888889,5.302325581,4.558139535,6.238095238,5.730769231,0.846153846,5.307692308,6.153846154,5.330500894,0.463142733,0.519997662,0.424839163,0.364824284,0.41532746,0.580294543,0.547868374,0.484746941,0.104112298,0.63589661
425,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow5.jpg,5,5.91025641,-0.37037037,6.051282051,5.769230769,6.380952381,6.214285714,-1.285714286,6.857142857,5.571428571,6.062271062,0.580125187,0.614755003,0.603894946,0.584515989,0.660250729,0.692366952,0.561987008,0.462971267,0.056535182,0.759150479
426,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow6.jpg,6,5.14893617,-0.185185185,5.191489362,5.106382979,7.473684211,6.583333333,-0.5,6.833333333,6.333333333,5.866134752,0.004366344,0.102674115,0,0,0,0.052029181,0.260952063,0.2410615,0.054511576,0.040416361
427,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow7.jpg,7,4.784313725,-0.481481481,4.803921569,4.764705882,4.318181818,4.346153846,1,3.846153846,4.846153846,4.565233786,0.213878626,0.285197179,0.221105542,0.325958666,0.432413649,0.394488823,0.343648896,0.306015867,0.074300907,0.571262475
428,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow8.jpg,8,3.571428571,-0.37037037,3.571428571,3.571428571,4.136363636,4.714285714,1,4.214285714,5.214285714,4.142857143,0.092407721,0.189991679,0.101585559,0.148048304,0.231215571,0.362457768,0.339214197,0.258780882,0.099308757,0.361134977
429,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow9.jpg,9,5.058823529,-0.407407407,5.117647059,5,5.714285714,5.375,-0.25,5.5,5.25,5.216911765,0.193380142,0.25877901,0.20230727,0.331068049,0.460744943,0.497556824,0.377187274,0.309862336,0.102516445,0.75920862
430,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow10.jpg,10,4.849056604,-0.333333333,4.811320755,4.886792453,6.947368421,5.227272727,1,4.727272727,5.727272727,5.038164666,0.505501492,0.544895708,0.498820084,0.507923093,0.582575704,0.617733534,0.499878242,0.3846627,0.082382994,0.837916214
431,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow11.jpg,11,5.453703704,-0.740740741,5.685185185,5.222222222,6,6.05,0.1,6,6.1,5.751851852,0.442253111,0.47326829,0.399614038,0.467541932,0.559617341,0.53825671,0.463505298,0.388036141,0.034824738,0.883507253
432,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow12.jpg,12,5.418604651,0.333333333,5.279069767,5.558139535,5.826086957,6.208333333,0.083333333,6.166666667,6.25,5.813468992,0.014421592,0.115149288,0.029892855,0.050452295,0.05911297,0.183432946,0.347744944,0.27011382,0.070584155,0.152602406
433,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow13.jpg,13,3.905660377,0.222222222,3.660377358,4.150943396,3.304347826,4.75,-0.5,5,4.5,4.327830189,0.200431409,0.279199401,0.183126774,0.155506745,0.193249527,0.352145616,0.275188125,0.189293169,0.04679801,0.414174501
434,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow14.jpg,14,5.38,0.037037037,5.3,5.46,5.375,6.264705882,-0.294117647,6.411764706,6.117647059,5.822352941,0.446004238,0.478373028,0.399980384,0.438760151,0.513745044,0.510981695,0.296761318,0.247553473,0.043544148,0.701440628
435,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow15.jpg,15,5.677777778,-0.37037037,5.733333333,5.622222222,5.833333333,6.909090909,-0.181818182,7,6.818181818,6.293434343,0.177915676,0.229782912,0.223068099,0.414992154,0.583263291,0.557072388,0.369379102,0.268323883,0.108972101,0.723565979
436,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow16.jpg,16,6.194444444,-0.62962963,6.574074074,5.814814815,6.285714286,6.5,-0.692307692,6.846153846,6.153846154,6.347222222,0.445337705,0.496842571,0.476584608,0.520229398,0.605581604,0.613398307,0.390885285,0.257319572,0.032994788,0.811787007
437,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow17.jpg,17,4.936507937,0.407407407,4.825396825,5.047619048,4.227272727,5.807692308,-0.076923077,5.846153846,5.769230769,5.372100122,0.452487973,0.484819226,0.394530179,0.343044696,0.443397499,0.538863403,0.272964109,0.179010299,0.008700547,0.79434831
438,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow18.jpg,18,4.950819672,-0.037037037,4.754098361,5.147540984,4.482758621,5.714285714,0,5.714285714,5.714285714,5.332552693,0.23006244,0.276781913,0.235174723,0.355254952,0.503642491,0.523686461,0.444883069,0.40232178,0.017416296,0.81995567
439,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow19.jpg,19,5.483333333,-0.037037037,5.6,5.366666667,6.869565217,5.636363636,0,5.636363636,5.636363636,5.559848485,0.191923864,0.232346947,0.200465119,0.33545633,0.46601623,0.455028447,0.235658686,0.177413749,0.027137441,0.719890653
440,2,withinVar,Familiar,Gwyneth Paltrow,gwyneth_paltrow_average.jpg,gwyneth_paltrow20.jpg,20,5.615384615,0.074074074,5.596153846,5.634615385,7.047619048,6,-0.769230769,6.384615385,5.615384615,5.807692308,0.617208122,0.636256926,0.645289913,0.67586408,0.763523647,0.782984276,0.624951683,0.488723441,0.053388325,0.862805367
441,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_01.jpg,1,5.794117647,0.411764706,5.588235294,6,3.227272727,5.458333333,1.416666667,4.75,6.166666667,5.62622549,0.76235772,0.764023216,0.646132096,0.580972514,0.646165515,0.693359998,0.52178717,0.403253043,0.048702061,0.899436482
442,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_02.jpg,2,2.270833333,0.625,1.958333333,2.583333333,7,2.961538462,0.692307692,2.615384615,3.307692308,2.616185897,0.559389271,0.571372076,0.454710021,0.328250426,0.276018126,0.297698255,0.245111323,0.217488351,0.086519114,0.691918746
443,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_03.jpg,3,8.54,-0.04,8.56,8.52,5.722222222,8.5,-0.692307692,8.846153846,8.153846154,8.52,0.873350828,0.873467687,0.793711052,0.758983672,0.857055809,1,1,1,0.470720769,0.922724741
444,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_04.jpg,4,4.586956522,0.304347826,4.434782609,4.739130435,4.85,4.153846154,0,4.153846154,4.153846154,4.370401338,0.815199375,0.835319528,0.689445956,0.608288476,0.675243667,0.653753293,0.54490219,0.485050501,0.211688089,0.895443144
445,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_05.jpg,5,3.589285714,0.464285714,3.357142857,3.821428571,6.05,3.857142857,0.285714286,3.714285714,4,3.723214286,0.598668369,0.626456811,0.484625038,0.30869754,0.370060061,0.338989226,0.39951794,0.387299201,0.335851619,0.643261697
446,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_06.jpg,6,5.404761905,-0.428571429,5.619047619,5.19047619,5.789473684,4.708333333,1.083333333,4.166666667,5.25,5.056547619,0.891170796,0.888232154,0.803907053,0.683166609,0.725797798,0.655907528,0.494974645,0.336250369,0.123070448,0.917841278
447,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_07.jpg,7,4.5,-0.407407407,4.703703704,4.296296296,5.9,3.346153846,0.230769231,3.230769231,3.461538462,3.923076923,0.602903318,0.6195268,0.4965623,0.42844912,0.482554234,0.51251069,0.425091276,0.362144049,0.066608025,0.886829351
448,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_08.jpg,8,5.7,0.133333333,5.633333333,5.766666667,4.263157895,5.607142857,1.785714286,4.714285714,6.5,5.653571429,0.338201039,0.379435973,0.26511058,0.190628964,0.226594162,0.286274374,0.411899719,0.35483411,0.108132486,0.788532987
449,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_09.jpg,9,4.803571429,-0.321428571,4.964285714,4.642857143,5.5,4.166666667,2,3.166666667,5.166666667,4.485119048,0.671017212,0.677809467,0.531388672,0.37918797,0.367593632,0.471938304,0.492224882,0.474612602,0.145411379,0.688911429
450,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_10.jpg,10,4.5,0.636363636,4.181818182,4.818181818,4.222222222,5.227272727,0.818181818,4.818181818,5.636363636,4.863636364,0.710834575,0.724716581,0.516101038,0.376160477,0.495771791,0.54094213,0.445212074,0.333307201,0.073297644,0.864868647
451,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_11.jpg,11,4.14,0.2,4.04,4.24,4.05,4,1,3.5,4.5,4.07,0.456861896,0.501945211,0.362541129,0.302419531,0.39701262,0.324174668,0.227088625,0.199340462,0.044065335,0.682505501
452,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_12.jpg,12,3.264705882,0.470588235,3.029411765,3.5,6.043478261,3.291666667,1.083333333,2.75,3.833333333,3.278186275,0.658387801,0.663065973,0.548511841,0.398604451,0.332030685,0.443770885,0.41054606,0.37009179,0.058003931,0.771679439
453,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_13.jpg,13,4.288461538,1.192307692,3.692307692,4.884615385,5.6,3.45,1.1,2.9,4,3.869230769,0.456555011,0.475738472,0.408967691,0.319520831,0.318038439,0.444887986,0.413601933,0.348730995,0.059419975,0.737483096
454,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_14.jpg,14,3.483333333,0.033333333,3.466666667,3.5,4.714285714,4.088235294,1.117647059,3.529411765,4.647058824,3.785784314,0.376168415,0.41047913,0.309814571,0.207818421,0.163018442,0.261056803,0.200654536,0.126798632,0.039172151,0.706692802
455,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_15.jpg,15,4.086956522,-0.260869565,4.217391304,3.956521739,5.285714286,3.772727273,1,3.272727273,4.272727273,3.929841897,0.690955039,0.698026686,0.517000281,0.330754046,0.350392561,0.503512971,0.560635063,0.485180356,0.097042265,0.754287369
456,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_16.jpg,16,4.386363636,-0.045454545,4.409090909,4.363636364,5.45,4.230769231,0.923076923,3.769230769,4.692307692,4.308566434,0.723615276,0.733293599,0.596004362,0.406798687,0.356511548,0.477365091,0.512099763,0.451426741,0.084505324,0.782493018
457,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_17.jpg,17,3.538461538,0.307692308,3.384615385,3.692307692,6.608695652,3.769230769,1.076923077,3.230769231,4.307692308,3.653846154,0.806945357,0.812458579,0.660422242,0.489866951,0.541353147,0.579071935,0.566035811,0.514171844,0.207251491,0.78868505
458,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_18.jpg,18,4.038461538,0.923076923,3.576923077,4.5,3.8,4.357142857,0.428571429,4.142857143,4.571428571,4.197802198,0.587285112,0.598603459,0.456608901,0.313827969,0.281754658,0.373966632,0.276652524,0.252767197,0.027602448,0.544053415
459,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_19.jpg,19,4.065217391,1.608695652,3.260869565,4.869565217,6.95,4.227272727,-0.454545455,4.454545455,4,4.146245059,0.758511984,0.768058349,0.635815027,0.473868447,0.519768555,0.597676092,0.586532087,0.526901447,0.175000497,0.797118711
460,2,withinVar,Unfamiliar,Andre van Duin,AVD_average.jpg,AVD_20.jpg,20,4.56,-0.24,4.68,4.44,6.333333333,4.153846154,1.076923077,3.615384615,4.692307692,4.356923077,0.719854283,0.715766382,0.605407964,0.49378089,0.563898315,0.641929681,0.427891543,0.285761029,0.04281821,0.867727236
461,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_01.jpg,1,4.132352941,0.029411765,4.117647059,4.147058824,5.136363636,3.9375,0.375,3.75,4.125,4.034926471,0.724468648,0.729679753,0.585983348,0.400646305,0.418494063,0.542614234,0.566754698,0.534706163,0.123498102,0.802260912
462,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_02.jpg,2,4.875,-0.25,5,4.75,3.095238095,5.384615385,0.923076923,4.923076923,5.846153846,5.129807692,0.830364059,0.845613811,0.70556221,0.581827008,0.603424669,0.6761697,0.676614368,0.664175411,0.126432164,0.882759435
463,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_03.jpg,3,5.5,-1,6,5,3.777777778,5.346153846,-1.307692308,6,4.692307692,5.423076923,0.768295983,0.773825035,0.613625861,0.399652839,0.467516667,0.548023791,0.462137576,0.380225528,0.149383419,0.742315195
464,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_04.jpg,4,5.326086957,0.391304348,5.130434783,5.52173913,3.05,5.307692308,-0.923076923,5.769230769,4.846153846,5.316889632,0.628982412,0.649170821,0.490744591,0.28558161,0.236813753,0.432941332,0.536369428,0.560071032,0.075414482,0.628503241
465,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_05.jpg,5,5.482142857,-0.321428571,5.642857143,5.321428571,4,4.357142857,-1,4.857142857,3.857142857,4.919642857,0.749852169,0.763896331,0.60026936,0.382366498,0.447548698,0.544550866,0.439280306,0.395339973,0.007495463,0.727020473
466,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_06.jpg,6,5.571428571,-1.333333333,6.238095238,4.904761905,3,6.416666667,0.166666667,6.333333333,6.5,5.994047619,0.722356807,0.726750139,0.624338055,0.448098632,0.472813327,0.648389243,0.625503539,0.579798823,0.126632985,0.703041316
467,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_07.jpg,7,5.481481481,-0.37037037,5.666666667,5.296296296,4.25,4.269230769,-0.384615385,4.461538462,4.076923077,4.875356125,0.638359074,0.664364702,0.518159689,0.339965682,0.374951551,0.491231653,0.392528163,0.42310504,0.069655761,0.674406553
468,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_08.jpg,8,5.75,0.166666667,5.666666667,5.833333333,5.210526316,5.785714286,0.571428571,5.5,6.071428571,5.767857143,0.737443886,0.735824077,0.612658972,0.395388581,0.530673376,0.693246788,0.70413189,0.651299571,0.093730665,0.905635118
469,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_09.jpg,9,6.642857143,-0.642857143,6.964285714,6.321428571,3.1,6.291666667,-0.416666667,6.5,6.083333333,6.467261905,0.788276076,0.805840011,0.63617575,0.401619753,0.545548373,0.701740787,0.723275707,0.714637247,0.218680281,0.860746307
470,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_10.jpg,10,5.340909091,-0.681818182,5.681818182,5,4.333333333,6.409090909,-0.272727273,6.545454545,6.272727273,5.875,0.610783658,0.637918614,0.514995384,0.246550072,0.204325894,0.406277013,0.490408885,0.494586405,0.061099853,0.698158149
471,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_11.jpg,11,4.64,0.32,4.48,4.8,3.65,5.35,0.7,5,5.7,4.995,0.5728829,0.608590755,0.507047078,0.33653667,0.290285166,0.401814589,0.437714685,0.430746749,0.045144915,0.558607039
472,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_12.jpg,12,5.75,0.323529412,5.588235294,5.911764706,3.47826087,6.166666667,-0.5,6.416666667,5.916666667,5.958333333,0.712610316,0.735837054,0.495411328,0.310917184,0.40426734,0.572917746,0.647543486,0.64956923,0.033558062,0.768631245
473,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_13.jpg,13,4.634615385,-0.807692308,5.038461538,4.230769231,7.05,3.15,-0.7,3.5,2.8,3.892307692,0.647132812,0.658569441,0.510257527,0.296324251,0.321509472,0.497862501,0.556067931,0.54655326,0.075934849,0.688284895
474,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_14.jpg,14,5.15,-0.5,5.4,4.9,5,5.382352941,-0.176470588,5.470588235,5.294117647,5.266176471,0.404266421,0.439078714,0.305316204,0.181857664,0.297092343,0.521365705,0.531346989,0.539882286,0.072341532,0.667039094
475,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_15.jpg,15,5.847826087,-0.217391304,5.956521739,5.739130435,4.761904762,6.181818182,0.181818182,6.090909091,6.272727273,6.014822134,0.559375975,0.595193179,0.428405208,0.224688166,0.167651183,0.385653977,0.641709382,0.618557328,0.194104517,0.520639304
476,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_16.jpg,16,5.727272727,-0.090909091,5.772727273,5.681818182,5.05,4.846153846,-0.615384615,5.153846154,4.538461538,5.286713287,0.527576317,0.559744066,0.423763445,0.259483292,0.286821153,0.48504189,0.590569914,0.555688584,0.066337567,0.695941156
477,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_17.jpg,17,3.134615385,0.115384615,3.076923077,3.192307692,5.565217391,4.307692308,0.461538462,4.076923077,4.538461538,3.721153846,0.617186779,0.628790671,0.502386956,0.274515663,0.223864171,0.403077434,0.574599699,0.606858798,0.074220555,0.626121096
478,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_18.jpg,18,3.461538462,-0.769230769,3.846153846,3.076923077,4.8,3.357142857,0,3.357142857,3.357142857,3.409340659,0.513426652,0.529758977,0.405728463,0.243252012,0.256913804,0.404380718,0.443535926,0.447191872,0.034713989,0.656756427
479,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_19.jpg,19,5.717391304,0.47826087,5.47826087,5.956521739,5.05,5.681818182,0.090909091,5.636363636,5.727272727,5.699604743,0.616750542,0.631764721,0.472372041,0.303972736,0.338175095,0.469803934,0.490902434,0.492398676,0.155537351,0.612787466
480,2,withinVar,Unfamiliar,Bridget Maasland,BM_average.jpg,BM_20.jpg,20,5.08,-0.64,5.4,4.76,5.666666667,5.307692308,-0.461538462,5.538461538,5.076923077,5.193846154,0.481708237,0.473203275,0.409561122,0.263080726,0.357496947,0.487006191,0.621014606,0.610372368,0.075750368,0.833097971
481,2,withinVar,Unfamiliar,Chantal Janzen,CJ_average.jpg,CJ_01.jpg,1,4.514705882,-0.382352941,4.705882353,4.323529412,6.454545455,5,1.083333333,4.458333333,5.541666667,4.757352941,0.540926633,0.57262021,0.411797074,0.272558051,0.375550983,0.578481155,0.533041657,0.545118147,0.250087919,0.742487064
482,2,withinVar,Unfamiliar,Chantal Janzen,CJ_average.jpg,CJ_02.jpg,2,3.354166667,-0.958333333,3.833333333,2.875,6.476190476,3.807692308,-1,4.307692308,3.307692308,3.580929487,0.746022948,0.777345028,0.678540252,0.581446663,0.669136113,0.719277202,0.566038383,0.493912557,0.183091139,0.864934952
483,2,withinVar,Unfamiliar,Chantal Janzen,CJ_average.jpg,CJ_03.jpg,3,5.94,-0.04,5.96,5.92,6.666666667,5.538461538,1.076923077,5,6.076923077,5.739230769,0.511652346,0.538206358,0.434580498,0.354209002,0.413972293,0.528452534,0.344430335,0.333140628,0.011680346,0.748960862
